Area,Date,Type,Issued By,No,Value,Description,# Issued,Atlas,Alberta,Theme A,Theme B,Theme C,Theme D
RSA,19751030.01,FLT,KPA,0.24,$$$$,Air Madagascar Last flight Boeing 737 JHB Tanarive  ,119,,,Flight and Aircraft,,,
RSA,19751101.01,CMC,KPK,08,$$$,KEMP Unveiling Irish Monument Hertzog Tower,,,,Monuments,,,
RSA,19751108.01,FLT,KPA,0.25,$$$$,Air Mauritius JHB Mauritius,110,,,Flight and Aircraft,,,
RSA,19751113.01,FDC,SPO,2.010,$$$,Tourism         ,81000,251,,Monuments,Landscapes/Nature,Wildlife,
RSA,19751126.01,FLT,KPA,0.27,$$$$,Flight JHB Francistown,125,,,Flight and Aircraft,,,
RSA,19751201.01,CMC,PRV,,$$,Int Convention of Women      ,,252,,,,,
RSA,19751203.01,FDC,SPO,2.011,$,Satelite Comm        ,76000,253,,Communication,Astronomy/Space,,
RSA,19751203.02,CMC,PRV,,$$,Intelsat IV Hartebeesthoek first satelite     ,,,,Communication,Astronomy/Space,,
RSA,19751203.03,FLT,KPA,0.26,$$$$,Air Rhodesia flight JHB Victoria Falls,125,,,Flight and Aircraft,,,
RSA,19751208.01,RWY,PRV,,$$$,Electrification Bloem Kroonstad railway line,250,,37,Railway/Trains,,,
RSA,19760102.01,CMC,PRV,,$$,Cape Town Castle       ,,254,,Monuments,,,
RSA,19760102.02,CMC,KPC,07,$$$,Cape Town Castle    ,,254,,Monuments,,,
RSA,19760102.03,CMC,PRV,,$$,Cape Town Castle       ,,254,,Monuments,,,
RSA,19760102.04,CMC,PRV,,$$,Cape Town Castle       ,,254,,Monuments,,,
RSA,19760105.01,CMC,SPO,,$$,First Fulltime Television       ,,253,,Communication,,,
RSA,19760110.01,CMC,PRV,,$$$,Cape to Rio       ,,,,Sport,Ships/Maritime,,
RSA,19760110.02,CMC,PRV,,$$$,Cape to Rio       ,,,,Sport,Ships/Maritime,,
RSA,19760115.01,CMC,PRV,,$$$,Afrikaanse Patriot        ,,,,Afrikaans language,,,
RSA,19760123.01,CMC,PRV,,$$$,Opening of Parliament       ,,,,Presidents and Leaders,,,
RSA,19760211.01,CMC,PRV,,$$$,Installation of old Postbox      ,,256,,Postal History,Monuments,,
RSA,19760214.01,FLT,PRV,,$$$$,Panam flight JHB Rio New York    ,,,,Flight and Aircraft,,,
RSA,19760218.01,FDC,SPO,2.012,$,World Bowls Championship       ,88000,257,,Sport,,,
RSA,19760218.02,CMC,PRV,,$$,World Bowls Tournament       ,,257,,Sport,,,
RSA,19760314.01,FLT,KPA,0.29,$$$$,Flight 747 Super B JHB London   ,100,,,Flight and Aircraft,,,
RSA,19760315.01,FDC,SPO,2.013,$,Cricket Centenary        ,72000,258,,Sport,Cricket,,
RSA,19760315.02,FDC,SLK,76.02,$$$,SILK Cricket Centenary       ,,,,Sport,Cricket,,
RSA,19760315.03,CMC,PRV,,$$$,100 years of Cricket       ,,,,Sport,Cricket,,
RSA,19760323.01,FLT,SAA,004,$$,SAA World Record Flight Seatle JHB    ,10500,,,Flight and Aircraft,,,
RSA,19760325.01,FLT,KPA,0.28,$$$$,Concorde CPT JHB,100,,,Flight and Aircraft,,,
RSA,19760325.02,FLT,PRV,,$$$$,Concorde CPT JHB,,,,Flight and Aircraft,,,
RSA,19760329.01,FIL,PRV,,$,Afrikaanse Filateliste Vereniging AFV     ,,259,,Afrikaans language,,,
RSA,19760330.01,FLT,KPA,0.27A,$$$$,First Deliver Flight Seattle JHB,200,,,Flight and Aircraft,,,
RSA,19760330.02,CMC,PRV,,$$$,Last Departure Edinburgh Castle Cape Town,,,,Ships/Maritime,,,
RSA,19760331.01,FLT,PRV,,$$$$,First Scheduled flight Durban to Ladysmith and New Castle,,,,Flight and Aircraft,,,
RSA,19760401.01,FLT,KPA,0.30,$$$$,Ministerial flight 747SP      ,100,,,Flight and Aircraft,,,
RSA,19760401.02,FLT,KPA,0.33,$$$$,SAA flight JHB Maputo     ,100,,,Flight and Aircraft,,,
RSA,19760401.03,FLT,SAA,005,$$,Jan Smuts Airport       ,18860,,,Flight and Aircraft,,,
RSA,19760401.04,FLT,SAA,006,$,Flight Durban Richardsbay       ,10500,,,Flight and Aircraft,,,
RSA,19760401.05,FLT,SAA,007,$,Flight Richardsbay Durban,10500,,,Flight and Aircraft,,,
RSA,19760401.06,FLT,PRV,,$$$,Emric flight Richards Bay Durban Opening of RB harbour ,,,,Flight and Aircraft,,,
RSA,19760401.07,FLT,PRV,,$$$,First priority mail flight Durban JHB    ,,,,Flight and Aircraft,,,
RSA,19760401.08,RWY,SPO,,$,Opening of Richards Bay Harbour     ,130000,260,38,Railway/Trains,Ships/Maritime,,
RSA,19760401.09,CMC,KPK,10,$$$,Richards Bay Harbour       ,,260,,Railway/Trains,Ships/Maritime,,
RSA,19760401.10,FLT,KPC,10,$$$,Jan Smuts Airport       ,,261,,Flight and Aircraft,,,
RSA,19760401.11,FLT,KPA,0.32,$$$$,Flight JHB Bulawayo,70,,,Flight and Aircraft,,,
RSA,19760401.12,FLT,KPA,0.31,$$$$,Flight Durban Richards Bay     ,100,,,Flight and Aircraft,,,
RSA,19760405.01,FLT,KPA,0.34,$$$,Flight JHB Salisbury,100,,,Flight and Aircraft,,,
RSA,19760405.02,FLT,KPA,0.35,$$$,Flight JHB Windhoek,100,,,Flight and Aircraft,,,
RSA,19760406.01,FDC,SPO,2.012,$,Winners World Bowls Championship      ,91000,262,,Sport,,,
RSA,19760406.02,FLT,KPA,0.36,$$$,Flight JHB Victoria Falls,     ,262,,Flight and Aircraft,,,
RSA,19760410.01,CMC,PRV,,$$,1820 Settlers Monument       ,,263,,Monuments,,,
RSA,19760410.02,CMC,PRV,,$$,1820 Settlers Monument       ,,,,Monuments,,,
RSA,19760414.01,RWY,SAR,,$$$$,Opening Electric Traction Train      ,500,,39,Railway/Trains,,,
RSA,19760414.02,FLT,PRV,,$$$$,Return Flight Concorde after completion of Trials,,,,Flight and Aircraft,,,
RSA,19760417.01,CMC,PRV,,$$,Hydroplane World Championship       ,,264,,Sport,,,
RSA,19760420.01,FDC,SPO,2.014,$,Erich Mayer Artist       ,79000,265,,Paintings,,,
RSA,19760420.02,FDC,SPO,2.014a,$$$$,MS Erich Mayer,,265,,Paintings,,,
RSA,19760424.01,FLT,SAA,008,$$,First Comm flight 747SP      ,10500,,,Flight and Aircraft,,,
RSA,19760430.01,FIL,KPK,,$$$,Kemp cover Mini Exhibition      ,,,,Stamp Exhibition,,,
RSA,19760504.01,FLT,KPA,0.37,$$$,Safair First scheduled freight flight JHB CPT    ,,,,Flight and Aircraft,,,
RSA,19760505.01,FLT,SAA,009,$,Flight JHB Athens via Abidjan     ,10500,,,Flight and Aircraft,,,
RSA,19760524.01,FLT,PRV,,$$,Balloon Flight Heidelberg PMB      ,,,,Flight and Aircraft,Balloon Flights,,
RSA,19760526.01,CMC,SPO,,$,Royal Agricultural Society of Natal     ,,266,,Agriculture/Farming,,,
RSA,19760529.01,FIL,SPO,,$$,Interphil Philadelphia USA       ,,268,,Stamp Exhibition,,,
RSA,19760601.01,CMC,SHP,,$$$,Last Departure Pendennis Castle from CPT    ,,,,Ships/Maritime,,,
RSA,19760604.01,CMC,PRV,,$$$$,First flight Balloon with Hang Glider Drakensberg ,,,,Flight and Aircraft,Balloon Flights,,
RSA,19760605.01,FDC,SPO,2.015,$,Nature Conservation        ,90000,269,,Wildlife,,,
RSA,19760605.02,CMC,WWF,,$$$,World Wildlife Fund (Zebra),,269,,Wildlife,,,
RSA,19760605.03,CMC,WWF,,$$$,World Wildlife Fund (Blesbok),,269,,Wildlife,,,
RSA,19760605.04,CMC,WWF,,$$$,World Wildlife Fund (Cheetah),,269,,Wildlife,,,
RSA,19760605.05,CMC,PRV,,$$,50 Years National Parks Board     ,,,,Wildlife,,,
RSA,19760605.06,CMC,WWF,,$$$,World Wildlife Fund (Rhino),,269,,Wildlife,,,
RSA,19760608.01,FDC,SPO,2.016,$,Emily Hobhouse        ,94000,270,,Famous Persons,Boer War,,
RSA,19760613.01,CMC,PRV,,$$$$,Steam Special PMB to Howick,,,,Railway/Trains,,,
RSA,19760703.01,CMC,PRV,,$,Shakespeare Festival Grahamstown       ,,263,,Arts/Culture/Traditions,,,
RSA,19760705.01,FLT,FAL,,$$$$,BA flight Geneve to JHB     ,,,,Flight and Aircraft,,,
RSA,19760724.01,CMC,PRV,,$$$,Rugby Test Durban SA NZ     ,,,,Sport,Rugby,,
RSA,19760724.02,CMC,PRV,,$$$,Rugby All Black Tour,,,,Sport,Rugby,,
RSA,19760803.01,FLT,SAA,010,$,Flight JHB Frankfurt       ,13000,,,Flight and Aircraft,,,
RSA,19760805.01,FLT,SAA,011,$,Flight JHB New York      ,13000,,,Flight and Aircraft,,,
RSA,19760812.01,FLT,KPA,0.38,$$$,Safair Freight flight Lockheed JHB Windhoek     ,,,,Flight and Aircraft,,,
RSA,19760814.01,CMC,PRV,,$$$,Rugby All Black Tour Captains,,,,Sport,Rugby,,
RSA,19760814.02,CMC,PRV,,$$$,Rugby Test Bloemfontein NZ SA     ,,,,Sport,Rugby,,
RSA,19760816.01,FDC,SPO,2.017,$,Polo         ,81000,271,,Sport,Horses/Equestrian,,
RSA,19760820.01,CMC,KPK,06,$$$,Girl Guides        ,,,,Boy Scouts/Girl Guides,,,
RSA,19760904.01,CMC,PRV,,$$$,Rugby Dr Danie Craven,,,,Sport,Rugby,Famous Persons,
RSA,19760906.01,CMC,PRV,,$$,Simmentaler World Congress       ,,,,Agriculture/Farming,,,
RSA,19760911.01,CMC,PRV,,$$$,Castle Cup Final soccer      ,,,,Sport,Football/Soccer,,
RSA,19760916.01,CMC,PRV,,$$,50 Years National Parks Board (Kruger Park,,,,Wildlife,,,
RSA,19760916.02,CMC,PRV,,$$,50 Years National Parks Board (Bontebok Park),,,,Wildlife,,,
RSA,19760918.01,CMC,PRV,,$$$,Rugby Test SA NZ      ,,,,Sport,Rugby,,
RSA,19760918.02,CMC,PRV,,$$$,Rugby Test SA NZ,,,,Sport,Rugby,,
RSA,19761001.01,CMC,SPO,,$,Tygerberg Hospital        ,,278,,Health/Medicine,Nursing,,
RSA,19761005.01,FDC,SPO,2.018,$,Ocean Mail Service       ,91000,279,,Ships/Maritime,Postal History,,
RSA,19761011.01,FIL,PRV,,$$,ELPEX 76 Stamp Exhibition,,280,,Stamp Exhibition,,,
RSA,19761011.02,FIL,PRV,,$$,ELPEX 76 Stamp Exhibition,,280,,Stamp Exhibition,Stamp on Stamps,,
RSA,19761011.03,FIL,PRV,,$$,ELPEX 76 Stamp Exhibition,,280,,Stamp Exhibition,,,
RSA,19761020.01,FLT,PRV,,$$$,Transkei Airways flight Germiston to Umtata    ,,,,Flight and Aircraft,,,
RSA,19761024.01,CMC,PRV,,$$,Int Congress of Aviation & Space Medicine   ,,281,,Flight and Aircraft,Health/Medicine,,
RSA,19761102.01,CMC,PRV,,$$,First Lioness Club in SA Sea Point,,,,Lions International,,,
RSA,19761105.01,FLT,SAA,012,$,Flight JHB Vienna       ,10000,   ,,Flight and Aircraft,,,
RSA,19761106.01,FDC,SPO,2.019,$,Family Planning        ,78000,282,,Health/Medicine,Child,,
RSA,19761113.01,CMC,KPK,07,$$$,Volksrust Concentration camp Memorial  ,,,41A,Boer War,Monuments,,
RSA,19761113.02,CMC,PRV,,$$$$,Maiden Balloon flight Four Ways Bryanston ,,100,,Flight and Aircraft,Balloon Flights,,
RSA,19761202.01,FDC,SPO,2.020,$,Gary Player        ,95000,283,,Sport,Golf,,
RSA,19761202.02,FDC,SPO,S01,$,Minature Sheet Sport       ,58000,284,,Sport,Golf,Horses/Equestrian,Cricket
RSA,19761202.03,FDC,PRV,,$$$,Gary Player        ,,284,,Sport,Golf,,
RSA,19761206.01,FLT,KPA,0.39,$$$,First Publicity flight SAA Airbus     ,,,,Flight and Aircraft,,,
RSA,19761208.01,CMC,KPC,12A,$$$,Christmas Card posted in Bethlehem,,,,Religion/Churches,Christmas,,
RSA,19761215.01,FLT,FAL,,$$$$,SAS flight Copenhagen JHB,,,,Flight and Aircraft,,,
RSA,19761216.02,FLT,FAL,,$$$$,SAS flight JHB Copenhagen      ,,,,Flight and Aircraft,,,
RSA,19770101.01,FLT,SAA,013,$,Flight JHB CPT       ,12000,,,Flight and Aircraft,,,
RSA,19770101.02,FLT,SAA,014,$,Flight CPT JHB       ,12000,,,Flight and Aircraft,,,
RSA,19770106.01,FLT,SAA,015,$,Flight JHB Sydney       ,12000,,,Flight and Aircraft,,,
RSA,19770110.01,CMC,SPO,,$,Agricultural Congress Pretoria       ,,285,,Agriculture/Farming,,,
RSA,19770131.01,FLT,KPM,01,$$$$$,Flight JHB Phalaborwa       ,200,,,Flight and Aircraft,,,
RSA,19770211.03,FLT,PRV,,$$$,Transkei National Airlines flight JHB Umtata    ,,,,Flight and Aircraft,,,
RSA,19770213.01,FLT,PRV,,$$$$,Flight Zurich CPT       ,,,,Flight and Aircraft,,,
RSA,19770213.02,FLT,PRV,,$$$$,Flight Zurich CPT       ,,,,Flight and Aircraft,,,
RSA,19770214.01,FDC,SPO,2.021,$,Wine Symposium        ,90000,286,,Food and Drink,Agriculture/Farming,,
RSA,19770221.01,FDC,SPO,2.022,$,Totius         ,102000,287,,Afrikaans language,Famous Persons,Literature/Writers,
RSA,19770221.02,FDC,PRV,,$$$,JD du Toit Private Issue     ,,287,,Afrikaans language,Famous Persons,Literature/Writers,
RSA,19770221.03,FLT,PRV,,$$$$,Special Flight Wine Symposium CPT Upington JHB,,,,Food and Drink,Flight and Aircraft,,
RSA,19770224.01,FLT,PRV,,$$$$,50th Ann. of Mittelhozer Air Flight    ,,,,Flight and Aircraft,,,
RSA,19770312.01,CMC,PRV,,$$,National Multiracial Championships       ,,288,,Sport,,,
RSA,19770326.01,CMC,PRV,,$$$,First Manufactured balloon flight Lanseria Vlakfontein ,,,,Flight and Aircraft,Balloon Flights,,
RSA,19770401.01,FLT,SAA,017,$$,Flight Durban JHB       ,12000,,,Flight and Aircraft,,,
RSA,19770401.02,FLT,SAA,018,$$,Flight CPT London       ,12000,,,Flight and Aircraft,,,
RSA,19770401.03,FLT,SAA,016,$$,Flight JHB Durban (date error should be 19770211)  ,12000,,,Flight and Aircraft,,,
RSA,19770402.01,FLT,SAA,019,$,Flight London Cape Town      ,12000,,,Flight and Aircraft,,,
RSA,19770405.01,FLT,SAA,020,$,Flight JHB Brussels       ,12000,,,Flight and Aircraft,,,
RSA,19770406.01,CMC,PRV,,$$$,325th Ann arrival Jan van Riebeeck    ,,,,van Riebeeck,,,
RSA,19770412.01,CMC,KPK,11,$$$,Annexation of Transvaal       ,,,,Boer War,Government and Politics,,
RSA,19770417.01,CMC,KPC,12,$$$,25th Ann of Jan Smuts  ,,,,Flight and Aircraft,,,
RSA,19770425.01,CMC,PRV,,$$$,Cape Festival Koopmans de Wet House    ,,,,Lions International,Stamp Exhibition,,
RSA,19770502.02,FLT,APH,084,$$$,British Airways flight London to JHB    ,,,,Flight and Aircraft,,,
RSA,19770505.01,CMC,KPM,06,$$$,VOC Kruithuis        ,,289,,Monuments,,,
RSA,19770507.01,CMC,KPM,07,$$$,MOTHS         ,,290,,Military,,,
RSA,19770518.01,FDC,SPO,2.023,$,Transvaal Supreme Court       ,103000,291,,Law,,,
RSA,19770526.01,FDC,KPK,15,$$$,SA Flag       ,,,,Flags,,,
RSA,19770526.02,FDC,KPK,15,$$$,SA Flag       ,,,,Flags,,,
RSA,19770527.01,FDC,SPO,3.001,$$,Third Def Issue Proteas Folder     ,75000,294,,Flora/Flowers,Definitive Series,,
RSA,19770527.02,FDC,PRV,,$$$,Third Def Issue Proteas Coil stamps    ,,294,,Flora/Flowers,Definitive Series,,
RSA,19770528.01,FLT,KPA,0.40,$$$,Opening of PW Botha Airport CPT George  ,,,,Flight and Aircraft,,,
RSA,19770528.02,FLT,KPA,0.40C,$$$,Opening of PW Botha Airport CPT George  (2),,,,Flight and Aircraft,,,
RSA,19770531.01,CMC,KPM,09,$$$,75 Years Peace of Vereeniging     ,,,,Boer War,,,
RSA,19770531.02,CMC,SPO,,$,National Womens Memorial        ,,295,,Monuments,,,
RSA,19770607.01,FLT,SAA,021,$,Flight Durban PE George CPT     ,12000,,,Flight and Aircraft,,,
RSA,19770607.02,FLT,SAA,022,$,Flight CPT George PE Durban     ,12000,,,Flight and Aircraft,,,
RSA,19770610.01,MIL,KPM,10,$$$,Transvaal Scottish Regiment 75th Ann.     ,,296,,Military,Heraldry/Coat of Arms,Uniforms/Costumes,
RSA,19770611.01,MIL,PRV,,$$$,Army Day Louis Trichardt      ,,,,Military,,,
RSA,19770618.01,CMC,PRV,,$$$,Balloon flight Zululand Show ,,,,Flight and Aircraft,Balloon Flights,,
RSA,19770627.01,RWY,SAT,,$$$$,First Passenger train PTA Witbank,,,42,Railway/Trains,,,
RSA,19770701.01,FLT,SAA,023,$,Flight JHB Frankfurt       ,12000,,,Flight and Aircraft,,,
RSA,19770701.02,FLT,SAA,024,$,Flight JHB Hong Kong      ,12000,,,Flight and Aircraft,,,
RSA,19770701.03,CMC,SPO,,$,Dept of Foreign Affairs 50 years    ,,297,,Diplomacy,Government and Politics,,
RSA,19770703.01,FLT,SAA,025,$,Flight Hong Kong JHB      ,12000,,,Flight and Aircraft,,,
RSA,19770720.01,CMC,SPO,,$,First Raadsaal Bloemfontein       ,,,,Law,Architecture,,
RSA,19770812.01,RWY,KPK,12,$$$,Vintage Train to Matjiesfontein      ,60,,44,Railway/Trains,,,
RSA,19770815.01,FDC,SPO,3.002,$,Physical Education and Sport for Girls    ,100000,299,,Sport,Education,,
RSA,19770822.01,FLT,SAA,026,$,Flight Windhoek JHB       ,12000,,,Flight and Aircraft,,,
RSA,19770822.02,CMC,SPO,,$,Rand 77 Stamp Exhibition      ,,300,,Stamp Exhibition,,,
RSA,19770822.03,CMC,SPO,,$,Rand 77 Stamp Exhibition      ,,300,,Stamp Exhibition,,,
RSA,19770822.04,CMC,PRV,,$$,Rand 77 Stamp Exhibition Israel Philately    ,,,,Stamp Exhibition,,,
RSA,19770827.01,CMC,PRV,,$$$,Inwyding Loftus Versfeld       ,,,,Sport,Rugby,,
RSA,19770827.02,CMC,PRV,,$$$,Inwyding Loftus Versfeld       ,,,,Sport,Rugby,,
RSA,19770827.03,CMC,PRV,,$$$,Inwyding van Loftus Versfeld      ,,,,Sport,Rugby,,
RSA,19770827.04,CMC,PRV,,$$$,Inwyding Loftus Versfeld       ,,,,Sport,Rugby,,
RSA,19770827.05,CMC,PRV,,$$$,Inwyding van Loftus Versfeld      ,,,,Sport,Rugby,,
RSA,19770829.01,CMC,SPO,,$,SA National Museum of Military History    ,,301,,Military,Museums,,
RSA,19770901.01,CMC,PRV,,$$$,First day of SA Stamps in Walvis Bay  ,,,,Government and Politics,Postal History,,
RSA,19770901.02,CMC,PRV,,$$$,Return of Walvis Bay Enclave to CPA   ,,,,Government and Politics,Postal History,,
RSA,19770903.01,CMC,PRV,,$$$,Opening of the New Loftus Versfeld    ,,,,Sport,Rugby,,
RSA,19770906.01,CMC,SHP,,$$$,Last departure Winsor Castle from CPT    ,,,,Ships/Maritime,,,
RSA,19770913.01,CMC,KPK,14,$$$,Last Vintage Boat Train SA Vaal,,,,Flight and Aircraft,Ships/Maritime,,
RSA,19770915.01,FDC,SPO,3.003,$,Metrication         ,115000,303,,,,,
RSA,19770916.01,CMC,SPO,,$,Wild Flower Garden Caledon      ,,304,,Flora/Flowers,,,
RSA,19770921.01,CMC,PRV,,$,Baptist Union of SA      ,,305,,Religion/Churches,,,
RSA,19770927.02,CMC,SHP,,$$,SA Vaal last Passenger Mail ship    ,,306,,Ships/Maritime,,,
RSA,19771001.01,CMC,SPO,,$,Roodepoort         ,,307,,Towns/Cities History,,,
RSA,19771008.01,FDC,SPO,3.004,$,Uranium         ,115000,308,,Energy,Mining/Minerals,,
RSA,19771008.02,FIL,PRV,,$$,Roodepoort Mini Stamp Exhibition,,,,Stamp Exhibition,,,
RSA,19771010.02,RWY,SPO,,$,Boekenhoutsfontein Paul Kruger       ,5000,309,46,Monuments,Boer War,,
RSA,19771017.01,CMC,PRV,,$,Centenary East London Chamber of Commerce    ,,,,Manufacturing/Industries,,,
RSA,19771105.01,FLT,SAA,027,$,Flight JHB George CPT      ,12000,,,Flight and Aircraft,,,
RSA,19771105.02,FLT,SAA,028,$,Flight CPT George JHB      ,12000,,,Flight and Aircraft,,,
RSA,19771111.01,FDC,SPO,3.005,$,SA Flag        ,120000,312,,Flags,,,
RSA,19771111.02,CMC,PRV,,$$,Stamps of all Countries.png      ,,312,,Flags,,,
RSA,19771111.03,FLT,FAL,,$$$,25 Years Ann. First Scheduled Jet Service   ,,312,,Flight and Aircraft,,,
RSA,19771113.01,CMC,PRV,,$$$$,Maiden Yoyage MV Berg      ,,,,Ships/Maritime,,,
RSA,19771119.01,FIL,SPO,,$,Portucale Stamp Exhibition,,313,,Stamp Exhibition,,,
RSA,19771210.01,CMC,PRV,,$$$$,Maden Voyage Container vessel Table Bay    ,,,,Ships/Maritime,,,
RSA,19780130.01,CMC,PRV,,$$$,SA Helderberg Maiden Voyage      ,,,,Ships/Maritime,,,
RSA,19780301.01,CMC,SPO,,$,AG Visser 100       ,,314,,Literature/Writers,Famous Persons,Afrikaans language,
RSA,19780310.01,FDC,SPO,3.006,$,Walvisbaai         ,130000,315,,Ships/Maritime,Government and Politics,,
RSA,19780323.01,CMC,KPK,13,$$$$,75th Years Specail Train journey JHB to Durban,,,,Railway/Trains,,,
RSA,19780331.01,CMC,SPO,,$,New Post Office Headquarters PTA,,316,,Communication,,,
RSA,19780401.01,CMC,KPC,10,$$$,50th Ann of Jan Smuts ,,,,Flight and Aircraft,,,
RSA,19780404.01,FLT,SAA,,$$$,SAA Flight JHB Tel-Aviv       ,,,,Flight and Aircraft,,,
RSA,19780404.02,FLT,SAA,,$$$$$,SAA Flight Tel-Aviv to JHB      ,,,,Flight and Aircraft,,,
RSA,19780405.01,CMC,PRV,,$$,Maiden Voyage SA Agulhas      ,,317,,Ships/Maritime,,,
RSA,19780406.01,CMC,SPO,,$,Afrikaanse Taalmonument        ,,318,,Monuments,Afrikaans language,,
RSA,19780411.01,CMC,KPC,11,$$$,Marion Island,,,,Antarctica,,,
RSA,19780503.01,FLT,KPA,0.40A,$$$,Suidwes Lugdiens Kaapstad Windhoek,,,,Flight and Aircraft,,,
RSA,19780508.01,CMC,SPO,,$,Henry Dunant Founder of Red Cross    ,,319,,Red Cross,Famous Persons,,
RSA,19780509.01,FDC,SPO,3.007,$,Andrew Murray        ,130000,320,,Religion/Churches,Famous Persons,,
RSA,19780527.01,RWY,SAT,,$$$,Last steam train from Bloem to Aliwal North  ,500,,49,Railway/Trains,,,
RSA,19780529.01,RWY,SAT,,$$$,Last Journey Drakensberg Express (CPT Durban),300,,50,Railway/Trains,,,
RSA,19780531.01,CMC,PRV,,$$$,50 years SA Flag      ,,,,Flags,,,
RSA,19780605.01,FDC,SPO,3.008,$,Iscor         ,130000,321,51,Manufacturing/Industries,,,
RSA,19780609.01,FIL,SPO,,$,CAPEX 78 Stamp Exhibition Toronto,,322,,Stamp Exhibition,,,
RSA,19780609.02,FIL,SPO,,$,CAPEX 78 Stamp Exhibition Toronto,,322,,Stamp Exhibition,,,
RSA,19780704.01,CMC,SPO,,$,Potch 78 Stamp Exhibition,,323,,Stamp Exhibition,,,
RSA,19780705.01,CMC,SPO,,$,Potch 78 Stamp Exhibition      ,,324,,Stamp Exhibition,,,
RSA,19780705.02,FIL,SPO,,$,Potch 78 Stamp Exhibition,,,,Stamp Exhibition,,,
RSA,19780727.01,MIL,SMO,01,$$$$$,First SAAF cover issued      ,,,,Military,Flight and Aircraft,,
RSA,19780729.01,CMC,SPO,,$,Alexander bay Alluvial Diggings      ,,326,,Mining/Minerals,Ships/Maritime,,
RSA,19780731.01,FDC,SPO,3.009,$,Richards Bay        ,130000,327,52,Ships/Maritime,,,
RSA,19780731.02,FLT,KPA,0.42,$$$,Swazi Air Last Flight Vickers Viscount Matshapa JHB ,,,,Flight and Aircraft,,,
RSA,19780731.03,FLT,KPA,0.41,$$$,Swazi Air Last Flight Vickers Viscount JHB Matshapa ,,,,Flight and Aircraft,,,
RSA,19780801.01,FLT,KPA,0.43,$$$,Flight Matsapha Durban       ,,,,Flight and Aircraft,,,
RSA,19780801.03,FLT,KPA,0.45,$$$,Flight Matsapha Jan Smuts      ,,,,Flight and Aircraft,,,
RSA,19780801.04,FLT,KPA,0.46,$$$,Flight JHB Matsapha       ,,,,Flight and Aircraft,,,
RSA,19780807.01,FLT,APH,006,$$$,Flight Durban to Swaziland      ,,,,Flight and Aircraft,,,
RSA,19780807.02,FLT,APH,007,$$$,Flight Matsapha to JHB   ,,,,Flight and Aircraft,,,
RSA,19780807.03,FLT,APH,008,$$$,Flight JHB to Matsapha      ,,,,Flight and Aircraft,,,
RSA,19780807.05,FLT,FAL,,$$$,Royal Swazi flight Swaziland Durban     ,,,,Flight and Aircraft,,,
RSA,19780807.06,FLT,FAL,,$$$,Flight Durban to Swaziland      ,,,,Flight and Aircraft,,,
RSA,19780807.07,FLT,KPA,0.44,$$$,Royal Swazi Durban Matsapha      ,,,,Flight and Aircraft,,,
RSA,19780818.01,MIL,SMO,02,$$$$$,21 Years Shackleton       ,,,,Military,Flight and Aircraft,,
RSA,19780821.01,FDC,SPO,3.010,$,Volschenk Artist        ,130000,328,,Paintings,,,
RSA,19780821.02,FDC,SPO,S02,$,Minature Sheet Volschenk Artist      ,90000,328,,Paintings,,,
RSA,19780825.01,CMC,KPK,16,$$$,75 Years Kempton Park     ,50,,53,Towns/Cities History,,,
RSA,19780906.01,FLT,PRV,,$$$$,Flight Magnum Airline JHB Middelburg     ,,,,Flight and Aircraft,,,
RSA,19780930.01,RWY,PRV,,$$$$,Escourt to Weenen Train Race     ,500,,54,Railway/Trains,,,
RSA,19781010.01,FDC,SPO,3.010,$,BJ Vorster        ,130000,329,,Presidents and Leaders,,,
RSA,19781010.02,CMC,PRV,,$$,BJ Vorster        ,,329,,Presidents and Leaders,,,
RSA,19781101.01,FIL,SPO,,$,Essen Stamp Exhibition,,330,51.2,Stamp Exhibition,,,
RSA,19781113.01,FDC,SPO,3.011,$,Tourism         ,130000,331,,Tourism,Landscapes/Nature,,
RSA,19781117.01,CMC,SPO,,$,Kirstenbosch         ,,332,,Flora/Flowers,Landscapes/Nature,,
RSA,19781117.02,CMC,KPC,11,$$$,Gough island    ,,,,Antarctica,,,
RSA,19781203.01,FLT,KPA,0.47,$$$,Flight JHB Argentina       ,,,,Flight and Aircraft,,,
RSA,19781204.02,FLT,KPA,0.48,$$$,Flight Argentina South Africa      ,,,,Flight and Aircraft,,,
RSA,19781211.01,CMC,SPO,,$,ATKB         ,,333,,Afrikaans language,Arts/Culture/Traditions,,
RSA,19781215.01,CMC,PRV,,$$,140 Years Day of the Covenent,,,,Voortrekkers,Religion/Churches,,
RSA,19781217.01,FLT,KPA,0.50,$$$,50 Years Wright Brothers Flight,,,,Flight and Aircraft,,,
RSA,19790204.01,FLT,PRV,,$$$,Flight JHB to Tel Aviv     ,,,,Flight and Aircraft,,,
RSA,19790212.01,FDC,SPO,3.012,$,Tellurometer         ,130000,334,,Science and Technology,,,
RSA,19790314.01,MIL,SMO,03,$$$$,Squadron 27        ,,,,Military,Flight and Aircraft,,
RSA,19790314.02,CMC,SPO,,$,Oude Kerk Volksmuseum Tulbach      ,,335,,Religion/Churches,Museums,,
RSA,19790317.01,MIL,NAV,01,$$$$,Ann of submarine Maria van Riebeeck    ,,,,Military,Ships/Maritime,,
RSA,19790330.01,FDC,SPO,3.013,$,Government Printing Works       ,130000,336,,,,,
