Area,Date,Type,Issued By,No,Value,Description,# Issued,Atlas,Alberta,Theme A,Theme B,Theme C,Theme D
RSA,19750517.01,CMC,P,,15.00,Mafeking Boys Scouts,,,,Boy Scouts,,,
RSA,19750531.01,CMC,P,,15.00,Comrades Marathon 50 Years      ,,,,Sport,,,
RSA,19750630.01,CMC,P,,15.00,Geokongres 75 Stellenbosch       ,,241,,,,,
RSA,19750822.01,CMC,P,,15.00,Orange Fish Tunnel       ,,245,,Water and Sanitation,,,
RSA,19750930.01,CMC,P,,15.00,Air Africa Lanseria       ,,248,,Flight and Aircraft,,,
RSA,19751010.04,CMC,P,,15.00,100 Years Lutherse Kerk Paarl     ,,250,,Religion/Churches,,,
RSA,19751203.02,CMC,P,,15.00,Intelsat IV Hartebeesthoek first satelite     ,,,,Communication,Space,,
RSA,19760102.01,CMC,P,,15.00,Cape Town Castle       ,,254,,Monuments,,,
RSA,19760102.04,CMC,P,,15.00,Cape Town Castle       ,,254,,Monuments,,,
RSA,19760115.01,CMC,P,,15.00,Afrikaanse Patriot        ,,,,Afrikaans language,,,
RSA,19760211.01,CMC,P,,15.00,Installation of old Postbox      ,,256,,Postal History,Monuments,,
RSA,19760401.06,FLT,P,,15.00,Emric flight Richards Bay Durban Opening of RB harbour ,,,,Flight and Aircraft,,,
RSA,19760524.01,FLT,P,,15.00,Balloon Flight Heidelberg PMB      ,,,,Flight and Aircraft,Balloon Flights,,
RSA,19760605.05,CMC,P,,15.00,50 Years National Parks Board     ,,,,Wildlife,,,
RSA,19760724.01,CMC,P,,15.00,Rugby Test Durban SA NZ     ,,,,Sport,Rugby,,
RSA,19760724.02,CMC,P,,15.00,Rugby All Black Tour,,,,Sport,Rugby,,
RSA,19760814.01,CMC,P,,15.00,Rugby All Black Tour Captains,,,,Sport,Rugby,,
RSA,19760814.02,CMC,P,,15.00,Rugby Test Bloemfontein NZ SA     ,,,,Sport,Rugby,,
RSA,19760904.01,CMC,P,,15.00,Rugby Dr Danie Craven,,,,Sport,Rugby,Famous Persons,
RSA,19760918.01,CMC,P,,15.00,Rugby Test SA NZ      ,,,,Sport,Rugby,,
RSA,19760918.02,CMC,P,,15.00,Rugby Test SA NZ,,,,Sport,Rugby,,
RSA,19761020.01,FLT,P,,15.00,Transkei Airways flight Germiston to Umtata    ,,,,Flight and Aircraft,,,
RSA,19770211.03,FLT,P,,15.00,Transkei National Airlines flight JHB Umtata    ,,,,Flight and Aircraft,,,
RSA,19770527.02,FDC,P,,15.00,Third Def Issue Proteas Coil stamps    ,,294,,Flora/Flowers,Definitive Series,,
RSA,19780906.01,FLT,P,,15.00,Flight Magnum Airline JHB Middelburg     ,,,,Flight and Aircraft,,,
RSA,19791020.01,CMC,P,,15.00,Boxing Coetzee Tate Loftus Versfeld     ,,,,Sport,Boxing,,
RSA,19791224.01,CMC,P,,15.00,Space Tracking station       ,1500,,,Space,Astronomy,,
RSA,19801201.01,CMC,P,,15.00,235 Ann. Swartlandkerke settlements      ,,,,Rotary International,,,
RSA,19801203.02,FLT,P,,15.00,Flight CPT Frankfurt       ,,,,Flight and Aircraft,,,
RSa,19820825.01,CMC,P,,15.00,125 years Cape Field Artillery     ,,254,,Military,,,
RSA,19640508.03,FDC,P,,25.00,Rugby         ,,,,Sport,Rugby,,
RSA,19640508.07,FDC,P,,25.00,Rugby         ,,,,Religion/Churches,Famous Persons,,
RSA,19640710.02,FDC,P,,25.00,Calvin         ,,,,Religion/Churches,Famous Persons,,
RSA,19640710.04,FDC,P,,25.00,Calvin         ,,,,Religion/Churches,Famous Persons,,
RSA,19660531.03,CMC,P,,25.00,Jamboree Republic Festival       ,,260,,Boy Scouts,,,
RSA,19691205.01,CMC,P,,25.00,Replica of Padrao Da Gama Mosselbay    ,,,,,,,
RSA,19700524.01,CMC,P,,25.00,100th Birthday Jan Smuts      ,,,,Boer War,Famous Persons,,
RSA,19741120.02,FDC,P,,25.00,Second Def Issue,,,,Birds,Fish and Marine Life,Flora/Flowers,Definitive Series
RSA,19750310.01,CMC,P,,25.00,60 Years Motorised Newspaper delivery     ,,,,Transport,Communication,,
RSA,19760110.01,CMC,P,,25.00,Cape to Rio       ,,,,Sport,Ships/Maritime,,
RSA,19760110.02,CMC,P,,25.00,Cape to Rio       ,,,,Sport,Ships/Maritime,,
RSA,19760123.01,CMC,P,,25.00,Opening of Parliament       ,,,,Presidents and Leaders,,,
RSA,19760401.07,FLT,P,,25.00,First priority mail flight Durban JHB    ,,,,Flight and Aircraft,,,
RSA,19770213.01,FLT,P,,25.00,Flight Zurich CPT       ,,,,Flight and Aircraft,,,
RSA,19770213.02,FLT,P,,25.00,Flight Zurich CPT       ,,,,Flight and Aircraft,,,
RSA,19770224.01,FLT,P,,25.00,50th Ann. of Mittelhozer Air Flight    ,,,,Flight and Aircraft,,,
RSA,19770901.01,CMC,P,,25.00,First day of SA Stamps in Walvis Bay  ,,,,Government and Politics,Postal History,,
RSA,19770901.02,CMC,P,,25.00,Return of Walvis Bay Enclave to CPA   ,,,,Government and Politics,Postal History,,
RSA,19771113.01,CMC,P,,25.00,Maiden Yoyage MV Berg      ,,,,Ships/Maritime,,,
RSA,19771210.01,CMC,P,,25.00,Maden Voyage Container vessel Table Bay    ,,,,Ships/Maritime,,,
RSA,19780130.01,CMC,P,,25.00,SA Helderberg Maiden Voyage      ,,,,Ships/Maritime,,,
RSA,19790204.01,FLT,P,,25.00,Flight JHB to Tel Aviv     ,,,,Flight and Aircraft,,,
RSA,19790330.04,FIL,P,,25.00,Postal History        ,,,,Stamp on Stamps,Postal History,,
RSA,19790725.01,CMC,P,,25.00,50th Ann. of first scheduled airmail service   ,,,,Flight and Aircraft,,,
RSA,19801215.02,CMC,P,,25.00,HM Gelderland Pantserdek Schip      ,2500,254,,Ships/Maritime,Boer War,,
RSA,19600502.03,FDC,P,,30.00,Uniefees         ,,,,National Festivals,,,
RSA,19600626.01,RWY,P,,35.00,Centenary First Railway Point to Durban    ,,,,Railway/Trains,,,
RSA,19740727.01,CMC,P,,35.00,Rugby Lions Tour       ,,,,Sport,Rugby,,
RSA,19760315.03,CMC,P,,35.00,100 years of Cricket       ,,,,Sport,Cricket,,
RSA,19810403.01,FLT,P,,35.00,Olympic Airways Flight Athens JHB     ,,,,Flight and Aircraft,,,
RSA,19600502.01,FDC,P,,50.00,SA Railways        ,,,,Railway/Trains,Stamp Exhibition,,
RSA,19600502.05,FDC,P,,50.00,SA Railways,,,,Railway/Trains,,,
RSA,19611201.02,FLT,P,,50.00,50th Ann. 1st SA Flight     ,,,,Flight and Aircraft,,,
RSA,19611201.03,FDC,P,,50.00,50 Years Aerial Postal Service     ,,,,Flight and Aircraft,,,
RSA,19611201.04,FDC,P,,50.00,50 Years Aerial Postal Service     ,,,,Flight and Aircraft,,,
RSA,19611201.05,FLT,P,,50.00,50th Anniv of first Aerial Post Flight   ,,,,Flight and Aircraft,,,
RSA,19611201.06,FLT,P,,50.00,50th Anniv of first Aerial Post Flight   ,,,,Flight and Aircraft,,,
RSA,19661101.01,FLT,P,,50.00,First Flight Botswana SA      ,,,,Flight and Aircraft,,,
RSA,19760214.01,FLT,P,,50.00,Panam flight JHB Rio New York    ,,,,Flight and Aircraft,,,
RSA,19610531.03,FDC,P,,75.00,Def Issue        ,,,,Definitive Series,,,
RSA,19690224.01,FLT,P,,75.00,SAA First flight New York Rio JHB   ,,,,Flight and Aircraft,,,
RSA,19690224.02,FLT,P,,75.00,SAA First flight New York Rio JHB   ,,,,Flight and Aircraft,,,
RSA,19690224.03,FLT,P,,75.00,SAA First flight New York Rio JHB   ,,,,Flight and Aircraft,,,
RSA,19620820.02,FDC,P,,95.00,1820 Settlers        ,,,,Settlers,Ships/Maritime,,
RSA,19620820.03,FDC,P,,95.00,1820 Settlers        ,,,,Settlers,Ships/Maritime,,
RSA,19620820.04,FDC,P,,95.00,1820 Settlers        ,,,,Settlers,Ships/Maritime,,
RSA,19750618.03,FDC,P,,100.00,MS Thomas Baines       ,,240,,Paintings,,,
RSA,19760325.02,FLT,P,,150.00,Concorde CPT JHB,,,,Flight and Aircraft,,,
RSA,19751010.05,CMC,P,,250.00,Taal Monument Sterling Silver Coin     ,,250,,Afrikaans language,,,
RSA,19610214.01,FDC,P,,320.00,Def Issue in Rands and Cents,,,,Definitive Series,,,
RSA,19630701.01,CMC,P,,$,Table Mountain new date stamp     ,,137,,Landscapes/Nature,,,
RSA,19630903.01,FIL,P,,$,Durban Jubilee Exhibition       ,,140,,Stamp Exhibition,,,
RSA,19640401.01,CMC,P,,$,Addo Elephant Park New Date stamp    ,,146,,Wildlife,,,
RSA,19770921.01,CMC,P,,$,Baptist Union of SA      ,,305,,Religion/Churches,,,
RSA,19791108.02,FIL,P,,$,Stelpex 300        ,,351,,Stamp Exhibition,,,
RSA,19801008.01,CMC,P,,$,60 years aviation in SA (Brig Gilliland)   ,,365,,Flight and Aircraft,,,
RSA,19821201.01,CMC,P,,$,Reinet Museum        ,,408,,Museums,Fossils,,
RSA,19830720.03,CMC,P,,$,WP Rugby        ,,417,,Sport,Rugby,,
RSA,19830809.03,CMC,P,,$,Dursa 83 Stamp Exhibition      ,,418,,Stamp Exhibition,,,
RSA,19840319.02,CMC,P,,$,Gold Festival Welkom       ,,428,,Mining/Minerals,Manufacturing/Industries,,
RSA,19840918.01,CMC,P,,$,AUPEX 84 Stamp Exhibition      ,,442,,Stamp Exhibition,,,
RSA,19850515.04,CMC,P,,$,Parliament Date stamps       ,,454,,Government and Politics,,,
RSA,19850515.05,CMC,P,,$,Parliament Buildings 100 Years,,454,,Government and Politics,,,
RSA,19870916.03,CMC,P,,$,Paarl 300 Stamp Exhibition      ,,515,,Stamp Exhibition,,,
RSA,19880413.05,FDC,P,,$,French Huguenots        ,,531,,Settlers,,,
RSA,19880413.06,FDC,P,,$,French Huguenots        ,,531,,Settlers,,,
RSA,19881122.03,FIL,P,,$,PMB Stamp Exhibition       ,,550,,Voortrekkers,Stamp Exhibition,,
RSA,19891019.03,CMC,P,,$,Koeberg 5 Years Uranium 200 Years,,584,,Energy,Mining/Minerals,,
RSA,19381214.02,CMC,P,,$$,Voortrekker Memorial Fund       ,,,,Voortrekkers,Monuments,,
RSA,19481015.01,FIL,P,,$$,Pretoria Stamp Exhibition,,75,,Stamp Exhibition,,,
RSA,19491201.01,FDC,P,,$$,Voortrekker Monument        ,,,,Voortrekkers,Monuments,,
RSA,19491201.02,FDC,P,,$$,Voortrekker Monument        ,,,,Voortrekkers,Monuments,,
RSA,19491201.03,FDC,P,,$$,Voortrekker Monument        ,,,,Voortrekkers,Monuments,,
RSA,19491201.04,FDC,P,,$$,Voortrekker Monument        ,,,,Voortrekkers,Monuments,,
RSA,19491201.05,FDC,P,,$$,Voortrekker Monument,,,,Voortrekkers,,,
RSA,19491216.01,CMC,P,,$$,Onthul van Voortrekker Mon      ,,83,,Voortrekkers,Monuments,,
RSA,19491216.02,CMC,P,,$$,Onthulling van Voortrekker Mon.      ,,,,Voortrekkers,Monuments,,
RSA,19491216.03,CMC,P,,$$,Onthul van Voortrekker Mon      ,,83,,Voortrekkers,Monuments,,
RSA,19491216.04,CMC,P,,$$,Onthul van Voortrekker Mon      ,,83,,Voortrekkers,Monuments,,
RSA,19491216.05,CMC,P,,$$,Onthul van Voortrekker Mon,,83,,Voortrekkers,Monuments,,
RSA,19501023.01,FIL,P,,$$,Johannesburg Stamp Exhibition       ,,87,,Stamp Exhibition,,,
RSA,19510509.01,FIL,P,,$$,Bloemfontein Stamp Exhibition       ,,88,,Stamp Exhibition,,,
RSA,19510820.01,CMC,P,,$$,Industrial Exhibition Pretoria       ,,,,Manufacturing/Industries,,,
RSA,19520314.01,FDC,P,,$$,van Riebeeck Tercentenary       ,,89,,van Riebeeck,,,
RSA,19520314.02,FDC,P,,$$,van Riebeeck        ,,,,van Riebeeck,,,
RSA,19520326.01,FIL,P,,$$,SATISE Stamp Exhibition       ,,90,,Stamp Exhibition,,,
RSA,19520326.03,FIL,P,,$$,SATISE Stamp Exhibition       ,,90,,Stamp Exhibition,,,
RSA,19520326.04,FIL,P,,$$,SATISE Stamp Exhibition       ,,90,,Stamp Exhibition,,,
RSA,19520326.05,FIL,P,,$$,SATISE Stamp Exhibition       ,,90,,Stamp Exhibition,,,
RSA,19520406.01,FIL,P,,$$,Van Riebeeck Landing 300      ,,91,,van Riebeeck,Stamp Exhibition,,
RSA,19520406.02,FIL,P,,$$,Satise         ,,91,,Stamp Exhibition,,,
RSA,19520406.03,CMC,P,,$$,Van Riebeeck Landing 300      ,,91,,van Riebeeck,,,
RSA,19530603.01,FDC,P,,$$,Coronation QE 2       ,,,,Royals,,,
RSA,19530603.02,FDC,P,,$$,Coronation QE 2       ,,,,Royals,,,
RSA,19530603.03,FDC,P,,$$,Coronation QE 2       ,,,,Royals,,,
RSA,19530603.04,FDC,P,,$$,Coronation QE 2       ,,,,Royals,,,
RSA,19530603.05,FDC,P,,$$,Coronation QE 2       ,,,,Royals,,,
RSA,19530603.06,FDC,P,,$$,Coronation QE 3,,,,Royals,,,
RSA,19540601.01,FIL,P,,$$,100 Years Durban Stamp Exhibition,,95,,Stamp Exhibition,,,
RSA,19541014.04,FDC,P,,$$,National Parks Zoo Stamps      ,,98,,Wildlife,,,
RSA,19541014.05,FDC,P,,$$,National Parks Zoo Stamps      ,,,,Wildlife,,,
RSA,19550223.01,CMC,P,,$$,National Vintage Festival Paarl      ,,99,,Wines and Beer,Agriculture/Farming,,
RSA,19550223.02,CMC,P,,$$,National Vintage Festival Paarl      ,,99,,Wines and Beer,Agriculture/Farming,,
RSA,19551031.01,FIL,P,,$$,TEPPEX Stamp Exhibition,,101,,Boer War,Towns/Cities History,,
RSA,19551201.01,FDC,P,,$$,Voortrekker Covenant        ,,102,,Voortrekkers,Religion/Churches,,
RSA,19560601.01,FIL,P,,$$,PENAPEX 1956        ,,103,,Stamp Exhibition,,,
RSA,19570603.01,CMC,P,,$$,Natal Stamp Exhibition       ,,107,,Stamp Exhibition,,,
RSA,19571003.01,CMC,P,,$$,Paarl Stamp Exhibition       ,,110,,Stamp Exhibition,,,
RSA,19580324.01,CMC,P,,$$,Marion Island        ,,113,,Ships/Maritime,Antarctica,,
RSA,19581006.01,FIL,P,,$$,GEPEX 1958 Stamp Show Germiston     ,,114,,Stamp Exhibition,,,
RSA,19590331.01,FIL,P,,$$,East London Philatelic Society 50 Years    ,,115,,Stamp Exhibition,,,
RSA,19590501.01,FDC,P,,$$,SA Academy of Science and Art    ,,,,Arts/Culture/Traditions,Science and Technology,Afrikaans language,
RSA,19590501.02,FDC,P,,$$,SA Academy of Science and Art    ,,,,Arts/Culture/Traditions,Science and Technology,Afrikaans language,
RSA,19590724.01,CMC,P,,$$,SA Academy of Science and Art    ,,116,,Arts/Culture/Traditions,Science and Technology,Afrikaans language,
RSA,19600111.01,CMC,P,,$$,SANAE date Stamp       ,,118,,Antarctica,Ships/Maritime,,
RSA,19600111.02,CMC,P,,$$,SANAE date Stamp       ,,118,,Antarctica,Ships/Maritime,,
RSA,19600111.03,CMC,P,,$$,SANAE date Stamp       ,,118,,Antarctica,Ships/Maritime,,
RSA,19600111.04,CMC,P,,$$,SANAE date Stamp       ,,118,,Antarctica,Ships/Maritime,,
RSA,19620125.01,CMC,P,,$$,First voyage MS RSA SANAE     ,,129,,Antarctica,Ships/Maritime,,
RSA,19620331.01,CMC,P,,$$,Marion Island        ,,131,,Antarctica,Birds,,
RSA,19620903.01,FDC,P,,$$,1820 Settlers        ,,132,,Settlers,Ships/Maritime,,
RSA,19620917.01,FIL,P,,$$,PENAPEX Stamp Exhibition       ,,133,,Stamp Exhibition,,,
RSA,19621126.01,CMC,P,,$$,Opening of Hertzog Tower PO     ,,134,,Telecommunication,,,
RSA,19630314.01,FDC,P,,$$,Kirstenbosch         ,,136,,Flora/Flowers,,,
RSA,19630314.02,FDC,P,,$$,Kirstenbosch         ,,136,,Flora/Flowers,,,
RSA,19630314.04,FDC,P,,$$,Kirstenbosch         ,,136,,Flora/Flowers,,,
RSA,19630408.01,CMC,P,,$$,National Nuclear Convention       ,,135,,Energy,,,
RSA,19631220.01,CMC,P,,$$,Old Post Office Tree Mosselbay     ,,142,,Postal History,,,
RSA,19640801.02,CMC,P,,$$,Mountain Zebra Park New Date stamp    ,,151,,Wildlife,,,
RSA,19641012.05,FIL,P,,$$,Prepex Stamp Exhibition       ,,152,,Stamp Exhibition,,,
RSA,19641012.06,FIL,P,,$$,Prepex Stamp Exhibition       ,,152,,Stamp Exhibition,,,
RSA,19651013.01,FIL,P,,$$,Paarl Stamp Exhibition       ,,157,,Stamp Exhibition,,,
RSA,19660111.01,CMC,P,,$$,SANAE Mv RSA,,117,,Antarctica,Ships/Maritime,,
RSA,19660516.01,FIL,P,,$$,Stamp Exhibition 1966       ,,159,,Stamp Exhibition,,,
RSA,19671010.01,FIL,P,,$$,Vrypex Stamp Exhibition       ,,166,,Stamp Exhibition,,,
RSA,19671021.01,CMC,P,,$$,75 Years Vereeniging       ,,167,,Manufacturing/Industries,,,
RSA,19671021.02,CMC,P,,$$,75 Years Vereeniging       ,,167,,Manufacturing/Industries,,,
RSA,19690226.01,CMC,P,,$$,New date stamp Reinet House     ,,175,,Museums,,,
RSA,19700214.03,FDC,P,,$$,Water         ,,182,,Water and Sanitation,,,
RSA,19700613.01,CMC,P,,$$,British Setllers        ,,183,,Settlers,,,
RSA,19700701.01,CMC,P,,$$,Camporee Pinetown        ,,184,,Boy Scouts,,,
RSA,19700701.02,CMC,P,,$$,Camporee Pinetown        ,,184,,Boy Scouts,,,
RSA,19701019.01,FIL,P,,$$,Setpax stamp exhibition       ,,187,,Settlers,Stamp Exhibition,,
RSA,19701116.01,CMC,P,,$$,Water 70 Convention       ,,188,,Water and Sanitation,,,
RSA,19710522.03,CMC,P,,$$,RSA 10 Antarctic Treaty        ,,189,,Antarctica,National Festivals,,
RSA,19710522.04,CMC,P,,$$,RSA 10 Boys Scouts,,189,,Boy Scouts,National Festivals,,
RSA,19710523.01,FIL,P,,$$,RSA 10 Int Stamp Exhibition,,189,,Stamp Exhibition,National Festivals,,
RSA,19710525.01,CMC,P,,$$,RSA 10 Army Day,,193,,Military,National Festivals,,
RSA,19710526.01,CMC,P,,$$,RSA 10 Parachute Mail        ,,190,,Military,Flight and Aircraft,National Festivals,
RSA,19710527.01,CMC,P,,$$,RSA 10 Boys Scouts        ,,194,,Boy Scouts,National Festivals,,
RSA,19710527.02,CMC,P,,$$,RSA 10 Jeugdag         ,,194,,Child,National Festivals,,
RSA,19710527.03,CMC,P,,$$,RSA 10 Boys Scouts        ,,194,,Boy Scouts,National Festivals,,
RSA,19710528.01,CMC,P,,$$,RSA 10 Navy Day        ,,195,,Military,National Festivals,,
RSA,19710529.01,CMC,P,,$$,RSA 10 Air Force Day       ,,196,,Military,Flight and Aircraft,National Festivals,
RSA,19710531.03,FDC,P,,$$,10th Ann. Republic of SA     ,,197,,National Festivals,,,
RSA,19710531.04,CMC,P,,$$,Caspip Stamp Exhibition       ,,197,,Stamp Exhibition,,,
RSA,19711216.01,CMC,P,,$$,Bloedrivier         ,,201,,Voortrekkers,,,
RSA,19771111.02,CMC,P,,$$,Stamps of all Countries.png      ,,312,,Flags,,,
RSA,19780405.01,CMC,P,,$$,Maiden Voyage SA Agulhas      ,,317,,Ships/Maritime,,,
RSA,19781010.02,CMC,P,,$$,BJ Vorster        ,,329,,Presidents and Leaders,,,
RSA,19790525.03,CMC,P,,$$,100 Years Rorkes Drift      ,,340,,Boer War,,,
RSA,19790525.04,CMC,P,,$$,100 Years Rorkes Drift      ,,340,,Boer War,,,
RSA,19801103.03,CMC,P,,$$,Voyage of the Golden Hind     ,3000,355,,Ships/Maritime,,,
RSA,19810911.02,FDC,P,,$$,Orchids       ,,383,,Flora/Flowers,Orchids,,
RSA,19830826.01,CMC,P,,$$,Flora 83        ,,332,,Flora/Flowers,,,
RSA,19850514.01,FIL,P,,$$,ISRAPHIL Stamp Exhibition,,,,,,,
RSA,19881222.02,CMC,P,,$$,East London Museum       ,,553,,Museums,Fish and Marine Life,,
RSA,19890622.02,CMC,P,,$$,100 Years SA Rugby Board     ,,566,,Sport,Rugby,,
RSA,19341013.01,FIL,P,,$$$,Pretoria Stamp Exhibition       ,,27,,Stamp Exhibition,,,
RSA,19361102.01,FIL,P,,$$$,JIPEX Stamp Exhibition       ,,37,,Stamp Exhibition,,,
RSA,19361102.02,FIL,P,,$$$,JIPEX Stamp Exhibition       ,,37,,Stamp Exhibition,,,
RSA,19361102.03,FIL,P,,$$$,JIPEX Stamp Exhibition       ,,38,,Stamp Exhibition,,,
RSA,19380808.01,CMC,P,,$$$,Voortrekker Centenary (Cape Town),,41,,Voortrekkers,,,
RSA,19380811.01,CMC,P,,$$$,Voortrekker Centenary (Wellington),,,,Voortrekkers,,,
RSA,19380926.01,CMC,P,,$$$,Voortrekker Centenary (Slagtersnek),,42,,Voortrekkers,,,
RSA,19381010.01,CMC,P,,$$$,Voortrekker Centenary (Bulhoek),,43,,Voortrekkers,,,
RSA,19381118.01,CMC,P,,$$$,USS Boise visit Cape Town     ,,,,Ships/Maritime,,,
RSA,19470217.01,FDC,P,,$$$,Royal Visit        ,,63,,Royals,,,
RSA,19470217.02,FDC,P,,$$$,Royal Visit        ,,63,,Royals,,,
RSA,19470217.03,FDC,P,,$$$,Royal Visit        ,,,,Royals,,,
RSA,19470217.04,FDC,P,,$$$,Royal Visit        ,,63,,Royals,,,
RSA,19470217.05,FDC,P,,$$$,Royal Visit        ,,63,,Royals,,,
RSA,19470217.06,FDC,P,,$$$,Royal Visit        ,,,,Royals,,,
RSA,19470217.07,FDC,P,,$$$,Royal Visit        ,,63,,Royals,,,
RSA,19470323.01,FDC,P,,$$$,Royal Visit        ,,63,,Royals,,,
RSA,19470421.01,FDC,P,,$$$,Royal Visit        ,,,,Royals,,,
RSA,19470421.02,FDC,P,,$$$,Royal Visit        ,,,,Royals,,,
RSA,19470421.03,CMC,P,,$$$,Prencess Elizabeth 21st Birthday      ,,63,,Royals,,,
RSA,19480117.01,FIL,P,,$$$,East London Stamp Exhibition,,71,,Stamp Exhibition,,,
RSA,19480426.01,FDC,P,,$$$,Silver Wedding King George VI     ,,,,Royals,,,
RSA,19480426.02,FDC,P,,$$$,Silver Wedding King George VI     ,,,,Royals,,,
RSA,19480426.03,FDC,P,,$$$,Silver Wedding King George VI     ,,,,Royals,,,
RSA,19480426.04,FDC,P,,$$$,Silver Wedding King George VI     ,,,,Royals,,,
RSA,19490502.01,FDC,P,,$$$,Natal Settlers        ,,,,Settlers,,,
RSA,19490502.02,FDC,P,,$$$,Natal Settlers        ,,,,Settlers,,,
RSA,19490502.03,FDC,P,,$$$,Natal Settlers        ,,,,Settlers,,,
RSA,19490502.04,FDC,P,,$$$,Natal Settlers        ,,,,Settlers,,,
RSA,19520326.02,FIL,P,,$$$,SATISE Stamp Exhibition       ,,90,,Stamp Exhibition,,,
RSA,19520406.04,CMC,P,,$$$,Van Riebeeck Landing 300      ,,91,,van Riebeeck,,,
RSA,19520406.05,CMC,P,,$$$,Van Riebeeck Landing 300      ,,91,,van Riebeeck,,,
RSA,19530901.01,FDC,P,,$$$,Centenary Cape Triangles       ,,92,,Postal History,Stamp on Stamps,,
RSA,19530901.02,FDC,P,,$$$,Centenary Cape Triangles       ,,92,,Postal History,Stamp on Stamps,,
RSA,19530901.03,FDC,P,,$$$,Centenary Cape Triangles       ,,92,,Postal History,Stamp on Stamps,,
RSA,19530901.04,FDC,P,,$$$,Centenary Cape Triangles       ,,,,Postal History,Stamp on Stamps,,
RSA,19530901.05,FDC,P,,$$$,Centenary Cape Triangles       ,,93,,Postal History,Stamp on Stamps,,
RSA,19530901.06,FDC,P,,$$$,Centenary Cape Triangles       ,,93,,Postal History,Stamp on Stamps,,
RSA,19530901.07,FDC,P,,$$$,Centenary Cape Triangles       ,,,,Postal History,Stamp on Stamps,,
RSA,19530901.08,FDC,P,,$$$,Centenary Cape Triangles       ,,92,,Postal History,Stamp on Stamps,,
RSA,19530901.09,FDC,P,,$$$,Centenary Cape Triangles       ,,,,Postal History,Stamp on Stamps,,
RSA,19530901.10,FDC,P,,$$$,Centenary Cape Triangles       ,,,,Postal History,Stamp on Stamps,,
RSA,19530901.11,FDC,P,,$$$,Centenary Cape Triangles       ,,,,Postal History,Stamp on Stamps,,
RSA,19530901.12,FDC,P,,$$$,Centenary Cape Triangles       ,,,,Postal History,Stamp on Stamps,,
RSA,19540223.01,FDC,P,,$$$,100 Years OFS Bloem Convention     ,,94,,Boer War,,,
RSA,19540223.02,FDC,P,,$$$,100 Years OFS Bloem Convention     ,,94,,Boer War,,,
RSA,19540223.03,FDC,P,,$$$,100 Years OFS Bloem Convention     ,,94,,Boer War,,,
RSA,19540223.04,CMC,P,,$$$,Coronation Queen Elizabeth       ,,,,Royals,,,
RSA,19540713.01,CMC,P,,$$$,100 Years Durban Industrial Fair     ,,,,Manufacturing/Industries,,,
RSA,19540719.01,CMC,P,,$$$,Durban Cage Bird Show,,,,Birds,,,
RSA,19540723.01,CMC,P,,$$$,Durban & Coast Winter Flower Show,,,,Flora/Flowers,,,
RSA,19541014.01,FDC,P,,$$$,Zoo Stamps        ,,,,Wildlife,,,
RSA,19541014.03,FDC,P,,$$$,150 Zoo Stamps       ,,,,Wildlife,,,
RSA,19551021.01,FDC,P,,$$$,Centenary Pretoria        ,,100,,Boer War,Towns/Cities History,,
RSA,19551213.01,CMC,P,,$$$,Church of the Vow Pietermaritzburg,,,,Voortrekkers,Religion/Churches,,
RSA,19580324.02,CMC,P,,$$$,International Geophysical Year Marion Island     ,,113,,Antarctica,Ships/Maritime,,
RSA,19580701.01,FDC,P,,$$$,100 Years German Settlers      ,,,,Settlers,,,
RSA,19580701.02,FDC,P,,$$$,100 Years German Settlers      ,,,,Settlers,,,
RSA,19580701.03,FDC,P,,$$$,100 Years German Settlers      ,,,,Settlers,,,
RSA,19580701.04,FDC,P,,$$$,100 Years German Settlers      ,,,,Settlers,,,
RSA,19580701.05,FDC,P,,$$$,100 Years German Settlers      ,,,,Settlers,,,
RSA,19591116.01,CMC,P,,$$$,SANAE         ,,,,Antarctica,Ships/Maritime,,
RSA,19591116.02,FDC,P,,$$$,SANAE,,,,Antarctica,,,
RSA,19600502.02,FDC,P,,$$$,Uniefees         ,,123,,National Festivals,,,
RSA,19600502.04,FDC,P,,$$$,Uniefees         ,,123,,National Festivals,,,
RSA,19600502.06,FDC,P,,$$$,Uniefees         ,,120,,National Festivals,,,
RSA,19620301.01,FDC,P,,$$$,Volkspele         ,,130,,Arts/Culture/Traditions,,,
RSA,19620301.02,FDC,P,,$$$,Volkspele         ,,130,,Arts/Culture/Traditions,,,
RSA,19620301.03,FDC,P,,$$$,Volkspele         ,,130,,Arts/Culture/Traditions,,,
RSA,19620301.04,FDC,P,,$$$,Volkspele         ,,130,,Arts/Culture/Traditions,,,
RSA,19620301.06,FDC,P,,$$$,Volkspele         ,,130,,Arts/Culture/Traditions,,,
RSA,19620301.07,FDC,P,,$$$,Volkspele         ,,130,,Arts/Culture/Traditions,,,
RSA,19630830.02,FDC,P,,$$$,Red Cross        ,,138,,Red Cross,Nursing,,
RSA,19630830.03,FDC,P,,$$$,Red Cross        ,,138,,Red Cross,Nursing,,
RSA,19631211.02,FDC,P,,$$$,Transkei         ,,141,,Government and Politics,,,
RSA,19631211.03,FDC,P,,$$$,Transkei         ,,141,,Government and Politics,,,
RSA,19631211.04,FDC,P,,$$$,Transkei         ,,141,,Government and Politics,,,
RSA,19641012.01,FDC,P,,$$$,Nursing         ,,152,,Nursing,Health/Medicine,,
